id,web_id,longitude,latitude,location,complete_response
1394,1133,13.3435553,52.4367165,"Reginenweg, Lankwitz, Berlin, 12247, Deutschland","Reginenweg, Lankwitz, Berlin, 12247, Deutschland"
1395,1556,13.3435156,52.4369571,"5, Reginenweg, Lankwitz, Berlin, 12247, Deutschland","5, Reginenweg, Lankwitz, Berlin, 12247, Deutschland"
1398,1742,13.2942185,52.4772947,"56, Reichenhaller Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","56, Reichenhaller Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
1403,1166,13.3317238,52.468475,"22, Rheinstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","22, Rheinstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
1410,1251,13.3343924,52.5936507,"87, Roedernallee, Wittenau, Reinickendorf, 13437, Deutschland","87, Roedernallee, Wittenau, Reinickendorf, 13437, Deutschland"
1413,1912,13.5366935,52.4918068,"120, Römerweg, Karlshorst, Lichtenberg, 10318, Deutschland","120, Römerweg, Karlshorst, Lichtenberg, 10318, Deutschland"
1414,1898,13.52294048669268,52.49144025,"30/32, Römerweg, Heimatviertel, Karlshorst, Lichtenberg, 10318, Deutschland","30/32, Römerweg, Heimatviertel, Karlshorst, Lichtenberg, 10318, Deutschland"
1417,619,13.342479,52.4902949,"21, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10779, Deutschland","21, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10779, Deutschland"
1418,472,13.3475059,52.4902439,"31, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland","31, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland"
1421,471,13.3484283,52.4905201,"6, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland","6, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland"
1422,390,13.324759,52.4705861,"4, Rotdornstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","4, Rotdornstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
1425,1501,13.318147647303492,52.45851105,"9, Rothenburgstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland","9, Rothenburgstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland"
1427,1225,13.3443286,52.4637457,"118, Rubensstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12157, Deutschland","118, Rubensstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12157, Deutschland"
1429,1648,13.3436631,52.4712693,"Rubensstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12157, Deutschland","Rubensstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12157, Deutschland"
1432,55,13.28908081080116,52.4451335,"8, Rudeloffweg, Dahlem, Steglitz-Zehlendorf, 14195, Deutschland","8, Rudeloffweg, Dahlem, Steglitz-Zehlendorf, 14195, Deutschland"
1437,537,13.314842,52.4735935,"6, Rüdesheimer Platz, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","6, Rüdesheimer Platz, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
1449,362,13.284789145297427,52.47851145,"14, Ruhlaer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","14, Ruhlaer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
1451,1325,13.338979990740746,52.4348821,"1, Ruthstraße, Lankwitz, Berlin, 12247, Deutschland","1, Ruthstraße, Lankwitz, Berlin, 12247, Deutschland"
1452,1478,13.3417341,52.4333579,"Ruthstraße, Lankwitz, Berlin, 12249, Deutschland","Ruthstraße, Lankwitz, Berlin, 12249, Deutschland"
1453,1324,13.339325271381274,52.43467265,"5, Ruthstraße, Lankwitz, Berlin, 12247, Deutschland","5, Ruthstraße, Lankwitz, Berlin, 12247, Deutschland"
1454,1323,13.339523545878414,52.43444875,"7, Ruthstraße, Lankwitz, Berlin, 12247, Deutschland","7, Ruthstraße, Lankwitz, Berlin, 12247, Deutschland"
1455,1435,13.3345744,52.4680049,"6, Saarstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","6, Saarstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
1462,542,13.2938088,52.4896147,"13, Salzbrunner Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14193, Deutschland","13, Salzbrunner Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14193, Deutschland"
1467,1283,13.2911442,52.4725955,"4, Saßnitzer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland","4, Saßnitzer Straße, Schmargendorf, Charlottenburg-Wilmersdorf, 14199, Deutschland"
1472,1734,13.283411411232535,52.493273900000005,"2, Schinkelstraße, Grunewald, Charlottenburg-Wilmersdorf, 14193, Deutschland","2, Schinkelstraße, Grunewald, Charlottenburg-Wilmersdorf, 14193, Deutschland"
1473,249,13.3079557,52.4749885,"11, Schlangenbader Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","11, Schlangenbader Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
1477,59,13.3068185,52.4712559,"33, Schlangenbader Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","33, Schlangenbader Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
1481,86,13.3083694,52.4747491,"85, Schlangenbader Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","85, Schlangenbader Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
1483,582,13.3084674,52.4752694,"88, Schlangenbader Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","88, Schlangenbader Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
1486,1545,13.763878327376794,52.4430974,"33, Schleusenstraße, Werder, Springeberg, Woltersdorf, Oder-Spree, Brandenburg, 15569, Deutschland","33, Schleusenstraße, Werder, Springeberg, Woltersdorf, Oder-Spree, Brandenburg, 15569, Deutschland"
1487,1546,13.7643219,52.4428746,"Schleusenstraße, Werder, Springeberg, Woltersdorf, Oder-Spree, Brandenburg, 15569, Deutschland","Schleusenstraße, Werder, Springeberg, Woltersdorf, Oder-Spree, Brandenburg, 15569, Deutschland"
1488,1720,13.4177127,52.5419506,"40, Schliemannstraße, Helmholtzkiez, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland","40, Schliemannstraße, Helmholtzkiez, Prenzlauer Berg, Pankow, Berlin, 10437, Deutschland"
1489,1069,13.3257034,52.4618255,"activ Schuh, Schloßstraße, Steglitz, Berlin, 12163, Deutschland","activ Schuh, Schloßstraße, Steglitz, Berlin, 12163, Deutschland"
1490,1071,13.3259406,52.4624071,"Schloßstraße, Steglitz, Berlin, 12163, Deutschland","Schloßstraße, Steglitz, Berlin, 12163, Deutschland"
1492,1310,13.317068627136395,52.45412515,"49, Schloßstraße, Steglitz, Steglitz-Zehlendorf, 12165, Deutschland","49, Schloßstraße, Steglitz, Steglitz-Zehlendorf, 12165, Deutschland"
1493,1424,13.317068627136395,52.45412515,"49, Schloßstraße, Steglitz, Steglitz-Zehlendorf, 12165, Deutschland","49, Schloßstraße, Steglitz, Steglitz-Zehlendorf, 12165, Deutschland"
1494,1425,13.3165231,52.4539577,"51, Schloßstraße, Steglitz, Steglitz-Zehlendorf, 12165, Deutschland","51, Schloßstraße, Steglitz, Steglitz-Zehlendorf, 12165, Deutschland"
1496,1162,13.2971723,52.5192239,"Sammlung Scharf-Gerstenberg, Schloßstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 14059, Deutschland","Sammlung Scharf-Gerstenberg, Schloßstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 14059, Deutschland"
1497,1061,13.3215755,52.4575206,"88, Schloßstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland","88, Schloßstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland"
1498,1059,13.3219765,52.4579398,"90, Schloßstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland","90, Schloßstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland"
1499,1566,13.3166779,52.5020189,"38, Schlüterstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10629, Deutschland","38, Schlüterstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10629, Deutschland"
1500,148,13.3164178,52.5000071,"41, Schlüterstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10707, Deutschland","41, Schlüterstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10707, Deutschland"
1501,1568,13.317093,52.503188,"Schlüterstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10629, Deutschland","Schlüterstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10629, Deutschland"
1503,1163,13.31813619258586,52.50780865,"69, Schlüterstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10625, Deutschland","69, Schlüterstraße, Charlottenburg, Charlottenburg-Wilmersdorf, 10625, Deutschland"
1505,1247,13.3289344,52.4710161,"1, Schmiljanstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","1, Schmiljanstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
1506,1165,13.3313607,52.4699685,"21, Schmiljanstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","21, Schmiljanstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
1507,1164,13.3308107,52.4701929,"23, Schmiljanstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","23, Schmiljanstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
1508,1498,13.3319039,52.4693441,"Schmiljanstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","Schmiljanstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
1509,1633,13.3313607,52.4699685,"21, Schmiljanstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","21, Schmiljanstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
1523,1721,13.3229496,52.4820345,"5, Schrammstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10715, Deutschland","5, Schrammstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10715, Deutschland"
1524,1724,13.3229496,52.4820345,"5, Schrammstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10715, Deutschland","5, Schrammstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10715, Deutschland"
1525,1718,13.2818342,52.5880562,"13, Schulstraße, Tegel, Reinickendorf, 13507, Deutschland","13, Schulstraße, Tegel, Reinickendorf, 13507, Deutschland"
1527,145,13.393874238658569,52.56554835,"2, Schulzestraße, Pankow, Berlin, 13187, Deutschland","2, Schulzestraße, Pankow, Berlin, 13187, Deutschland"
1528,1349,13.323364699230606,52.454132,"10, Schützenstraße, Steglitz, Steglitz-Zehlendorf, 12165, Deutschland","10, Schützenstraße, Steglitz, Steglitz-Zehlendorf, 12165, Deutschland"
1529,1524,13.391317,52.5084898,"5, Schützenstraße, Spandauer Vorstadt, Mitte, Berlin, 10117, Deutschland","5, Schützenstraße, Spandauer Vorstadt, Mitte, Berlin, 10117, Deutschland"
1533,473,13.3518121,52.4900268,"Schwäbische Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland","Schwäbische Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland"
1541,1241,13.334461788673137,52.450786050000005,"4, Sedanstraße, Steglitz, Berlin, 12167, Deutschland","4, Sedanstraße, Steglitz, Berlin, 12167, Deutschland"
1542,1472,13.3348399,52.4505298,"41, Sedanstraße, Steglitz, Berlin, 12167, Deutschland","41, Sedanstraße, Steglitz, Berlin, 12167, Deutschland"
1543,1242,13.3349625,52.450678,"42, Sedanstraße, Steglitz, Berlin, 12167, Deutschland","42, Sedanstraße, Steglitz, Berlin, 12167, Deutschland"
1545,1928,13.2925419,52.4957738,"26, Seesener Straße, Halensee, Charlottenburg-Wilmersdorf, 10711, Deutschland","26, Seesener Straße, Halensee, Charlottenburg-Wilmersdorf, 10711, Deutschland"
1547,1601,13.3520759,52.5500583,"44a, Seestraße, Brüsseler Kiez, Wedding, Mitte, 13353, Deutschland","44a, Seestraße, Brüsseler Kiez, Wedding, Mitte, 13353, Deutschland"
1548,755,13.3350701,52.4546478,"29, Selerweg, Steglitz, Berlin, 12169, Deutschland","29, Selerweg, Steglitz, Berlin, 12169, Deutschland"
1549,1858,13.3354337,52.4545721,"31, Selerweg, Steglitz, Berlin, 12169, Deutschland","31, Selerweg, Steglitz, Berlin, 12169, Deutschland"
1550,1129,13.336902,52.4538317,"40, Selerweg, Steglitz, Berlin, 12169, Deutschland","40, Selerweg, Steglitz, Berlin, 12169, Deutschland"
1551,1745,13.3504961,52.4513192,"16/18, Sembritzkistraße, Südende, Steglitz, Berlin, 12169, Deutschland","16/18, Sembritzkistraße, Südende, Steglitz, Berlin, 12169, Deutschland"
1552,1230,13.3520327,52.4535001,"29a, Sembritzkistraße, Südende, Steglitz, Berlin, 12169, Deutschland","29a, Sembritzkistraße, Südende, Steglitz, Berlin, 12169, Deutschland"
1553,1462,13.3530266,52.454045,"35, Sembritzkistraße, Südende, Steglitz, Berlin, 12169, Deutschland","35, Sembritzkistraße, Südende, Steglitz, Berlin, 12169, Deutschland"
1554,1372,13.3540503,52.4542714,"38, Sembritzkistraße, Südende, Steglitz, Berlin, 12169, Deutschland","38, Sembritzkistraße, Südende, Steglitz, Berlin, 12169, Deutschland"
1555,1399,13.3540503,52.4542714,"38, Sembritzkistraße, Südende, Steglitz, Berlin, 12169, Deutschland","38, Sembritzkistraße, Südende, Steglitz, Berlin, 12169, Deutschland"
1556,234,13.3414076,52.4713637,"3, Semperstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12159, Deutschland","3, Semperstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12159, Deutschland"
1558,1897,13.511798261260443,52.49521275,"184, Sewanstraße, Sewan-Viertel, Friedrichsfelde, Lichtenberg, 10319, Deutschland","184, Sewanstraße, Sewan-Viertel, Friedrichsfelde, Lichtenberg, 10319, Deutschland"
1560,1322,13.336330506037315,52.4331894,"6, Seydlitzstraße, Lankwitz, Berlin, 12247, Deutschland","6, Seydlitzstraße, Lankwitz, Berlin, 12247, Deutschland"
1561,1637,13.3439628,52.4359097,"4, Sibyllenstraße, Lankwitz, Berlin, 12247, Deutschland","4, Sibyllenstraße, Lankwitz, Berlin, 12247, Deutschland"
1562,1617,13.341985121542615,52.436066499999995,"17, Sibyllenstraße, Lankwitz, Berlin, 12247, Deutschland","17, Sibyllenstraße, Lankwitz, Berlin, 12247, Deutschland"
1563,1055,13.3816808,52.4732568,"14, Siegertweg, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12101, Deutschland","14, Siegertweg, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12101, Deutschland"
1564,1054,13.3822243,52.4731754,"4, Siegertweg, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12101, Deutschland","4, Siegertweg, Gartenstadt Neu-Tempelhof, Tempelhof, Tempelhof-Schöneberg, Berlin, 12101, Deutschland"
1566,1623,13.3330481,52.44290405,"27, Siemensstraße, Lankwitz, Berlin, 12247, Deutschland","27, Siemensstraße, Lankwitz, Berlin, 12247, Deutschland"
1571,1023,13.3039169,52.4719899,"11, Sodener Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","11, Sodener Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
1572,1024,13.3042751,52.4718947,"14, Sodener Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","14, Sodener Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
1573,35,13.3041125,52.4717758,"Sodener Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","Sodener Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
1574,1510,13.3043349,52.4724079,"20, Sodener Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","20, Sodener Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
1575,1025,13.30418,52.4711283,"4B, Sodener Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","4B, Sodener Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
1576,1937,13.309934846926607,52.43755845,"6a, Söhtstraße, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12203, Deutschland","6a, Söhtstraße, Giesensdorf, Lichterfelde, Steglitz-Zehlendorf, 12203, Deutschland"
1580,1009,13.2891126,52.5097202,"58, Sophie-Charlotten-Straße, Charlottenburg, Charlottenburg-Wilmersdorf, 14057, Deutschland","58, Sophie-Charlotten-Straße, Charlottenburg, Charlottenburg-Wilmersdorf, 14057, Deutschland"
1582,1010,13.289241,52.5103918,"Sophie-Charlotten-Straße, Charlottenburg, Charlottenburg-Wilmersdorf, 14057, Deutschland","Sophie-Charlotten-Straße, Charlottenburg, Charlottenburg-Wilmersdorf, 14057, Deutschland"
1584,39,13.3148008,52.474691,"13, Spessartstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","13, Spessartstraße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland"
1589,1645,13.3406705,52.4731679,"42, Sponholzstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland","42, Sponholzstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland"
1590,839,13.3406886,52.4754637,"56, Sponholzstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland","56, Sponholzstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12159, Deutschland"
1592,1667,13.338778,52.4507678,"16, Steglitzer Damm, Steglitz, Berlin, 12169, Deutschland","16, Steglitzer Damm, Steglitz, Berlin, 12169, Deutschland"
1596,1443,13.3419835,52.4504132,"Holland Mühle, Steglitzer Damm, Steglitz, Berlin, 12169, Deutschland","Holland Mühle, Steglitzer Damm, Steglitz, Berlin, 12169, Deutschland"
1597,1396,13.3501778,52.449304,"78, Steglitzer Damm, Südende, Steglitz, Berlin, 12169, Deutschland","78, Steglitzer Damm, Südende, Steglitz, Berlin, 12169, Deutschland"
1607,1110,13.3433233,52.4468001,"1, Stephanstraße, Steglitz, Berlin, 12167, Deutschland","1, Stephanstraße, Steglitz, Berlin, 12167, Deutschland"
1608,740,13.345788,52.4469559,"26, Stephanstraße, Südende, Steglitz, Berlin, 12167, Deutschland","26, Stephanstraße, Südende, Steglitz, Berlin, 12167, Deutschland"
1610,1178,13.285576,52.5754201,"38, Sterkrader Straße, Cité Guynemer, Tegel, Reinickendorf, 13507, Deutschland","38, Sterkrader Straße, Cité Guynemer, Tegel, Reinickendorf, 13507, Deutschland"
1611,1179,13.2846272,52.5761869,"43, Sterkrader Straße, Cité Guynemer, Tegel, Reinickendorf, 13507, Deutschland","43, Sterkrader Straße, Cité Guynemer, Tegel, Reinickendorf, 13507, Deutschland"
1612,1177,13.2833842,52.5772537,"45F, Sterkrader Straße, Cité Guynemer, Tegel, Reinickendorf, 13507, Deutschland","45F, Sterkrader Straße, Cité Guynemer, Tegel, Reinickendorf, 13507, Deutschland"
1613,1572,13.5092706,52.4516846,"Sterndamm, Johannisthal, Treptow-Köpenick, 12487, Deutschland","Sterndamm, Johannisthal, Treptow-Köpenick, 12487, Deutschland"
1631,1722,13.506321211989654,52.43701635,"4, Straße am Flugplatz, Johannisthal, Treptow-Köpenick, 12487, Deutschland","4, Straße am Flugplatz, Johannisthal, Treptow-Köpenick, 12487, Deutschland"
1632,1432,13.3252558,52.4841985,"Straße am Schoelerpark, Wilmersdorf, Charlottenburg-Wilmersdorf, 10715, Deutschland","Straße am Schoelerpark, Wilmersdorf, Charlottenburg-Wilmersdorf, 10715, Deutschland"
1634,1589,13.387290984863023,52.500882450000006,"36, Stresemannstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland","36, Stresemannstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland"
1635,1288,13.3862323,52.5017313,"48, Stresemannstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland","48, Stresemannstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland"
1638,318,13.3831342,52.504077,"78, Stresemannstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland","78, Stresemannstraße, Kreuzberg, Friedrichshain-Kreuzberg, Berlin, 10963, Deutschland"
1639,1856,13.3429083,52.5248034,"9, Stromstraße, Moabit, Mitte, 10555, Deutschland","9, Stromstraße, Moabit, Mitte, 10555, Deutschland"
1644,52,13.3250388,52.4701515,"10, Stubenrauchstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","10, Stubenrauchstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
1645,51,13.3248911,52.4702988,"11, Stubenrauchstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","11, Stubenrauchstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
1647,100,13.3238182,52.4718642,"57, Stubenrauchstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","57, Stubenrauchstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
1648,99,13.3237053,52.4718099,"58, Stubenrauchstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","58, Stubenrauchstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland"
