id,web_id,longitude,latitude,location,complete_response
1493,1424,13.3171382,52.4541826,"Schloßstraße 49, 12165 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '49', 'short_name': '49', 'types': ['street_number']}, {'long_name': 'Schloßstraße', 'short_name': 'Schloßstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12165', 'short_name': '12165', 'types': ['postal_code']}], 'formatted_address': 'Schloßstraße 49, 12165 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.454311, 'lng': 13.3173311}, 'southwest': {'lat': 52.4540926, 'lng': 13.3169373}}, 'location': {'lat': 52.4541826, 'lng': 13.3171382}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4555507802915, 'lng': 13.3184831802915}, 'southwest': {'lat': 52.4528528197085, 'lng': 13.3157852197085}}}, 'place_id': 'ChIJc_T8kohaqEcR-XAtfFLV-sk', 'types': ['premise']}]"
1494,1425,13.3162534,52.45394659999999,"Schloßstraße 51, 12165 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '51', 'short_name': '51', 'types': ['street_number']}, {'long_name': 'Schloßstraße', 'short_name': 'Schloßstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12165', 'short_name': '12165', 'types': ['postal_code']}], 'formatted_address': 'Schloßstraße 51, 12165 Berlin, Germany', 'geometry': {'location': {'lat': 52.45394659999999, 'lng': 13.3162534}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.45529558029149, 'lng': 13.3176023802915}, 'southwest': {'lat': 52.45259761970849, 'lng': 13.3149044197085}}}, 'place_id': 'ChIJ6SFo9IhaqEcR5k3rhQloM38', 'plus_code': {'compound_code': 'F838+HG Berlin, Germany', 'global_code': '9F4MF838+HG'}, 'types': ['street_address']}]"
1496,1162,13.2967373,52.5191843,"Schloßstraße 70, 14059 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '70', 'short_name': '70', 'types': ['street_number']}, {'long_name': 'Schloßstraße', 'short_name': 'Schloßstraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '14059', 'short_name': '14059', 'types': ['postal_code']}], 'formatted_address': 'Schloßstraße 70, 14059 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.5193197, 'lng': 13.2968905}, 'southwest': {'lat': 52.5190753, 'lng': 13.2964896}}, 'location': {'lat': 52.5191843, 'lng': 13.2967373}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.52054648029149, 'lng': 13.2980390302915}, 'southwest': {'lat': 52.5178485197085, 'lng': 13.2953410697085}}}, 'place_id': 'ChIJNfH3ZS9RqEcRHI46qP2ZPZI', 'types': ['premise']}]"
1497,1061,13.3216498,52.45748039999999,"Schloßstraße 88, 12163 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '88', 'short_name': '88', 'types': ['street_number']}, {'long_name': 'Schloßstraße', 'short_name': 'Schloßstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12163', 'short_name': '12163', 'types': ['postal_code']}], 'formatted_address': 'Schloßstraße 88, 12163 Berlin, Germany', 'geometry': {'location': {'lat': 52.45748039999999, 'lng': 13.3216498}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4588293802915, 'lng': 13.3229987802915}, 'southwest': {'lat': 52.4561314197085, 'lng': 13.3203008197085}}}, 'place_id': 'ChIJUdvUKoRaqEcRtfJ2zsCVNXk', 'plus_code': {'compound_code': 'F84C+XM Berlin, Germany', 'global_code': '9F4MF84C+XM'}, 'types': ['street_address']}]"
1498,1059,13.3223612,52.4578865,"Schloßstraße 90, 12163 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '90', 'short_name': '90', 'types': ['street_number']}, {'long_name': 'Schloßstraße', 'short_name': 'Schloßstraße', 'types': ['route']}, {'long_name': 'Bezirk Steglitz-Zehlendorf', 'short_name': 'Bezirk Steglitz-Zehlendorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12163', 'short_name': '12163', 'types': ['postal_code']}], 'formatted_address': 'Schloßstraße 90, 12163 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4580071, 'lng': 13.3226873}, 'southwest': {'lat': 52.457621, 'lng': 13.3218552}}, 'location': {'lat': 52.4578865, 'lng': 13.3223612}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4591630302915, 'lng': 13.3236202302915}, 'southwest': {'lat': 52.4564650697085, 'lng': 13.3209222697085}}}, 'place_id': 'ChIJfeY7LIRaqEcRYeOfnblpHq0', 'types': ['premise']}]"
1499,1566,13.3165845,52.5020226,"Schlüterstraße 38, 10629 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '38', 'short_name': '38', 'types': ['street_number']}, {'long_name': 'Schlüterstraße', 'short_name': 'Schlüterstraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10629', 'short_name': '10629', 'types': ['postal_code']}], 'formatted_address': 'Schlüterstraße 38, 10629 Berlin, Germany', 'geometry': {'location': {'lat': 52.5020226, 'lng': 13.3165845}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.50337158029149, 'lng': 13.3179334802915}, 'southwest': {'lat': 52.5006736197085, 'lng': 13.3152355197085}}}, 'place_id': 'ChIJNbbo-ORQqEcROgAowTTYEgQ', 'plus_code': {'compound_code': 'G828+RJ Berlin, Germany', 'global_code': '9F4MG828+RJ'}, 'types': ['street_address']}]"
1500,148,13.3162471,52.5001599,"Schlüterstraße 41, 10707 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '41', 'short_name': '41', 'types': ['street_number']}, {'long_name': 'Schlüterstraße', 'short_name': 'Schlüterstraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10707', 'short_name': '10707', 'types': ['postal_code']}], 'formatted_address': 'Schlüterstraße 41, 10707 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.5002658, 'lng': 13.3164814}, 'southwest': {'lat': 52.499959, 'lng': 13.31587}}, 'location': {'lat': 52.5001599, 'lng': 13.3162471}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5014613802915, 'lng': 13.3175246802915}, 'southwest': {'lat': 52.49876341970851, 'lng': 13.3148267197085}}}, 'place_id': 'ChIJ2ZTFcuVQqEcRzMTRHS0wc9s', 'types': ['premise']}]"
1501,1568,13.31732,52.50238,"Schlüterstraße 49, 10629 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '49', 'short_name': '49', 'types': ['street_number']}, {'long_name': 'Schlüterstraße', 'short_name': 'Schlüterstraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10629', 'short_name': '10629', 'types': ['postal_code']}], 'formatted_address': 'Schlüterstraße 49, 10629 Berlin, Germany', 'geometry': {'location': {'lat': 52.50238, 'lng': 13.31732}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.50372898029149, 'lng': 13.3186689802915}, 'southwest': {'lat': 52.50103101970849, 'lng': 13.3159710197085}}}, 'place_id': 'ChIJByVv8uRQqEcRA6PvrILRo4U', 'plus_code': {'compound_code': 'G828+XW Berlin, Germany', 'global_code': '9F4MG828+XW'}, 'types': ['clothing_store', 'establishment', 'point_of_interest', 'store']}]"
1503,1163,13.3180619,52.5078179,"Schlüterstraße 69, 10625 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '69', 'short_name': '69', 'types': ['street_number']}, {'long_name': 'Schlüterstraße', 'short_name': 'Schlüterstraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10625', 'short_name': '10625', 'types': ['postal_code']}], 'formatted_address': 'Schlüterstraße 69, 10625 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.5079341, 'lng': 13.318201}, 'southwest': {'lat': 52.5076843, 'lng': 13.3180039}}, 'location': {'lat': 52.5078179, 'lng': 13.3180619}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.5091581802915, 'lng': 13.3194514302915}, 'southwest': {'lat': 52.5064602197085, 'lng': 13.3167534697085}}}, 'place_id': 'ChIJPaJLW-JQqEcRmp-8dBloq1U', 'types': ['premise']}]"
1505,1247,13.32878,52.4709,"Schmiljanstraße 1, 12161 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '1', 'short_name': '1', 'types': ['street_number']}, {'long_name': 'Schmiljanstraße', 'short_name': 'Schmiljanstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12161', 'short_name': '12161', 'types': ['postal_code']}], 'formatted_address': 'Schmiljanstraße 1, 12161 Berlin, Germany', 'geometry': {'location': {'lat': 52.4709, 'lng': 13.32878}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4722489802915, 'lng': 13.3301289802915}, 'southwest': {'lat': 52.4695510197085, 'lng': 13.3274310197085}}}, 'place_id': 'ChIJJ0P4-ntQqEcRUt1XglBivjo', 'plus_code': {'compound_code': 'F8CH+9G Berlin, Germany', 'global_code': '9F4MF8CH+9G'}, 'types': ['street_address']}]"
1506,1165,13.3313233,52.470009,"Schmiljanstraße 21, 12161 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '21', 'short_name': '21', 'types': ['street_number']}, {'long_name': 'Schmiljanstraße', 'short_name': 'Schmiljanstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12161', 'short_name': '12161', 'types': ['postal_code']}], 'formatted_address': 'Schmiljanstraße 21, 12161 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4700973, 'lng': 13.3315792}, 'southwest': {'lat': 52.4698469, 'lng': 13.3311434}}, 'location': {'lat': 52.470009, 'lng': 13.3313233}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4713210802915, 'lng': 13.3327102802915}, 'southwest': {'lat': 52.4686231197085, 'lng': 13.3300123197085}}}, 'place_id': 'ChIJ5ajBf3lQqEcRLkLyuRldu4A', 'types': ['premise']}]"
1507,1164,13.3309137,52.4702482,"Schmiljanstraße 23, 12161 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '23', 'short_name': '23', 'types': ['street_number']}, {'long_name': 'Schmiljanstraße', 'short_name': 'Schmiljanstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12161', 'short_name': '12161', 'types': ['postal_code']}], 'formatted_address': 'Schmiljanstraße 23, 12161 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4704772, 'lng': 13.331351}, 'southwest': {'lat': 52.470113, 'lng': 13.3307187}}, 'location': {'lat': 52.4702482, 'lng': 13.3309137}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4716440802915, 'lng': 13.3323838302915}, 'southwest': {'lat': 52.4689461197085, 'lng': 13.3296858697085}}}, 'place_id': 'ChIJT8Ly1ntQqEcRgxiDP-9N0PQ', 'types': ['premise']}]"
1508,1498,13.33027,52.47085999999999,"Schmiljanstraße 27, 12161 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '27', 'short_name': '27', 'types': ['street_number']}, {'long_name': 'Schmiljanstraße', 'short_name': 'Schmiljanstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12161', 'short_name': '12161', 'types': ['postal_code']}], 'formatted_address': 'Schmiljanstraße 27, 12161 Berlin, Germany', 'geometry': {'location': {'lat': 52.47085999999999, 'lng': 13.33027}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4722089802915, 'lng': 13.3316189802915}, 'southwest': {'lat': 52.4695110197085, 'lng': 13.3289210197085}}}, 'place_id': 'ChIJ9TzN3HtQqEcRekS5s7z9b5M', 'plus_code': {'compound_code': 'F8CJ+84 Berlin, Germany', 'global_code': '9F4MF8CJ+84'}, 'types': ['street_address']}]"
1509,1633,13.3313233,52.470009,"Schmiljanstraße 21, 12161 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '21', 'short_name': '21', 'types': ['street_number']}, {'long_name': 'Schmiljanstraße', 'short_name': 'Schmiljanstraße', 'types': ['route']}, {'long_name': 'Bezirk Tempelhof-Schöneberg', 'short_name': 'Bezirk Tempelhof-Schöneberg', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '12161', 'short_name': '12161', 'types': ['postal_code']}], 'formatted_address': 'Schmiljanstraße 21, 12161 Berlin, Germany', 'geometry': {'bounds': {'northeast': {'lat': 52.4700973, 'lng': 13.3315792}, 'southwest': {'lat': 52.4698469, 'lng': 13.3311434}}, 'location': {'lat': 52.470009, 'lng': 13.3313233}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4713210802915, 'lng': 13.3327102802915}, 'southwest': {'lat': 52.4686231197085, 'lng': 13.3300123197085}}}, 'place_id': 'ChIJ5ajBf3lQqEcRLkLyuRldu4A', 'types': ['premise']}]"
1523,1721,13.3229396,52.4820512,"Schrammstraße 5, 10715 Berlin, Germany","[{'access_points': [], 'address_components': [{'long_name': '5', 'short_name': '5', 'types': ['street_number']}, {'long_name': 'Schrammstraße', 'short_name': 'Schrammstraße', 'types': ['route']}, {'long_name': 'Bezirk Charlottenburg-Wilmersdorf', 'short_name': 'Bezirk Charlottenburg-Wilmersdorf', 'types': ['political', 'sublocality', 'sublocality_level_1']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['locality', 'political']}, {'long_name': 'Berlin', 'short_name': 'Berlin', 'types': ['administrative_area_level_1', 'political']}, {'long_name': 'Germany', 'short_name': 'DE', 'types': ['country', 'political']}, {'long_name': '10715', 'short_name': '10715', 'types': ['postal_code']}], 'formatted_address': 'Schrammstraße 5, 10715 Berlin, Germany', 'geometry': {'location': {'lat': 52.4820512, 'lng': 13.3229396}, 'location_type': 'ROOFTOP', 'viewport': {'northeast': {'lat': 52.4834001802915, 'lng': 13.3242885802915}, 'southwest': {'lat': 52.4807022197085, 'lng': 13.3215906197085}}}, 'partial_match': True, 'place_id': 'ChIJozOZKIpQqEcRFGu-iZ-EclI', 'plus_code': {'compound_code': 'F8JF+R5 Berlin, Germany', 'global_code': '9F4MF8JF+R5'}, 'types': ['street_address']}]"
