web_id,adresse_original,adresse_bereinigt,lat,lon,coord_source
2375,"Lichtenrader Damm 224-230, Georg-Büchner Gymnasium",Lichtenrader Damm 224,52.52000659999999,13.404954,google
2376,"Donaustr. 58, Katholische Schule St. Marien – Oberschule",Donaustr. 58,52.52000659999999,13.404954,google
2377,Horst-Kohl-Str. 16,Horst-Kohl-Str. 16,52.4617192,13.3418385,osm
2378,Kaiser-Wilhelm-Str. 87/89,Kaiser-Wilhelm-Str. 87,52.4357499,13.3448476,osm
2379,Brunnenstr. 141/142,Brunnenstr. 141,52.5379574,13.3963483,osm
2380,Invalidenstr. 80/Alexanderufer 64,Invalidenstr. 80,52.52000659999999,13.404954,google
2381,Brunnenstr. 185,Brunnenstr. 185,52.53124,13.3988991,osm
2382,"Hauptstr. 39, Stadtbad Schöneberg","Hauptstr. 39 , Stadtbad Schöneberg",52.52000659999999,13.404954,google
2383,"Tempelhofer Damm 227, Tempelhofer Hafen","Tempelhofer Damm 227 , Tempelhofer Hafen",52.52000659999999,13.404954,google
2384,"Leo-Baeck-Str. 28-30, Schweizerhof Grundschule",Leo-Baeck-Str. 28,52.52000659999999,13.404954,google
2385,"Goerzallee 195, Kaufland Parkhaus","Goerzallee 195 , Kaufland Parkhaus",52.52000659999999,13.404954,google
2386,Revaler Str. 102,Revaler Str. 102,52.5083068,13.4494777,osm
2387,Helmerdingstr. 4,Helmerdingstr. 4,52.5055689,13.4632872,osm
2388,Von-Laue-Str. 7,Von-Laue-Str. 7,52.4448273,13.2882553,osm
2389,Rüdesheimer Str. 43,Rüdesheimer Str. 43,52.4690811,13.3119952,osm
2390,Stierstr. 13,Stierstr. 13,52.4752133,13.3373348,osm
2391,Bernhardstr. 9,Bernhardstr. 9,52.4783279,13.3306107,osm
2392,Durlacher Str. 21,Durlacher Str. 21,52.4798892,13.3322025,osm
2393,Friedrich-Wilhelm-Platz 15,Friedrich-Wilhelm-Platz 15,52.4728975,13.3291516,osm
2394,Hartmannsweiler Weg 47,Hartmannsweiler Weg 47,52.4434839,13.2483343,osm
2395,Lipschitzallee 71-77,Lipschitzallee 71,52.4266056,13.4662594,osm
2396,"Am Meisterleinsplatz 1, Ludwig-Erhard-Haus","Am Meisterleinsplatz 1 , Ludwig-Erhard-Haus",52.52000659999999,13.404954,google
2397,"Fabeckstr. 60-62, FUBIC",Fabeckstr. 60,52.52000659999999,13.404954,google
2398,Werlseestr. 57,Werlseestr. 57,52.4521814,13.6382606,osm
2399,Steinstr. 73,Steinstr. 73,52.3916428,13.3988957,osm
2400,Welfenallee 51,Welfenallee 51,52.627465,13.2841058,osm
2401,Burscheider Weg 11,Burscheider Weg 11,52.5443297,13.2373806,osm
2403,Gallwitzallee 70,Gallwitzallee 70,52.4294901,13.346418,osm
2404,Wustermarker Str. 97,Wustermarker Str. 97,52.5383635,13.1764888,osm
2405,"Wichertstr. 23, Kirche Heilige Familie","Wichertstr. 23 , Kirche Heilige Familie",52.52000659999999,13.404954,google
2406,"Cantianstr. 24, Friedrich-Ludwig-Jahn-Stadion","Cantianstr. 24 , Friedrich-Ludwig-Jahn-Stadion",52.52000659999999,13.404954,google
2407,Menzelstr. 8,Menzelstr. 8,52.4662395,13.3399661,osm
2408,Berliner Str. 82,Berliner Str. 82,52.4396626,13.2775608,osm
2409,"Köhlerstr. 32/32A-33/33A, 34/34A-35/35A, 36/36A-37/37A",Köhlerstr. 32,52.52000659999999,13.404954,google
2410,Köhlerstr. 45,Köhlerstr. 45,52.4403019,13.2921149,osm
2411,Bergstr. 38a,Bergstr. 38a,52.4583979,13.3328204,osm
2412,"Richardstr. 92, Umspannwerk","Richardstr. 92 , Umspannwerk",52.52000659999999,13.404954,google
2413,Invalidenstr. 52,Invalidenstr. 52,52.5272338,13.371295,osm
2414,Hobrechtstr. 26 Vorderhaus,Hobrechtstr. 26 Vorderhaus,52.52000659999999,13.404954,google
2415,Lenaustr. 46,Lenaustr. 46,52.4901003,13.4258187,osm
2416,Weddingenweg 1,Weddingenweg 1,52.52000659999999,13.404954,google
2417,Teltower Damm 300,Teltower Damm 300,52.4060936,13.2677487,osm
2418,Schildhornstr. 103,Schildhornstr. 103,52.4638058,13.3179808,osm
2419,"Konrad-Adenauer-Str. 1, Paul-Löbe-Haus (Bundestag)","Konrad-Adenauer-Str. 1 , Paul-Löbe-Haus",52.52000659999999,13.404954,google
2420,"Käthe-Paulus-Str, Kasernen-Gelände",Käthe-Paulus-Str,52.52000659999999,13.404954,google
2421,Herrfurthplatz 14 / Ev. Kirche Genezareth,Herrfurthplatz 14,52.52000659999999,13.404954,google
2422,Arnimallee 22,Arnimallee 22,52.4547372,13.2933987,osm
2423,Fürstenwalder Damm 458,Fürstenwalder Damm 458,52.4561412,13.6222761,osm
2424,Steglitzer Damm 7,Steglitzer Damm 7,52.4514893,13.3369672,osm
2425,Rodenkirchener Str. 8,Rodenkirchener Str. 8,52.4030184,13.5406777,osm
2426,Kopenhagener Str. 57,Kopenhagener Str. 57,52.5487256,13.405946,osm
2427,Kopenhagener Str. 21,Kopenhagener Str. 21,52.5490593,13.4063818,osm
2428,Kopenhagener Str. 16,Kopenhagener Str. 16,52.5491879,13.4082136,osm
2429,Veteranenstr. 24,Veteranenstr. 24,52.533067,13.400349,osm
2430,Bismarckstr. 46a und 46b,Bismarckstr. 46a,52.52000659999999,13.404954,google
2431,"Richardstr. 31/ Uthmannstr. , Böhmisches Dorf",Richardstr. 31,52.52000659999999,13.404954,google
2432,"Thielallee 63, Hahn-Meitner-Bau","Thielallee 63 , Hahn-Meitner-Bau",52.52000659999999,13.404954,google
2433,Gubener Str. 1,Gubener Str. 1,52.5154238,13.4449136,osm
2434,Am Gemeindepark 24,Am Gemeindepark 24,52.4297849,13.3497462,osm
2435,"Bahnhofstr./Lankwitzer Str. 26, Bahnhof Lichterfelde Ost innen",Lankwitzer Str. 26,52.52000659999999,13.404954,google
2436,Goltzstr. 45,Goltzstr. 45,52.4911499,13.3530848,osm
2437,Kaiser-Wilhelm-Str. 64,Kaiser-Wilhelm-Str. 64,52.435173,13.343267,osm
2438,Suarezstr. 39,Suarezstr. 39,52.5040467,13.2922325,osm
2439,"Rudolf-Mosse-Str. 9-11,  UNB Charlottenburg-Wilmersdorf ",Rudolf-Mosse-Str. 9,52.52000659999999,13.404954,google
2442,Seelingstr. 53,Seelingstr. 53,52.5149062,13.2890883,osm
2443,S-Bahnhof Wannsee 73,S-Bahnhof Wannsee 73,52.52000659999999,13.404954,google
2444,Neue Christstr. 7,Neue Christstr. 7,52.5166612,13.2951217,osm
2445,"Kuno-Fischer-Str. 22-26, Peter-Ustinov-Schule",Kuno-Fischer-Str. 22,52.52000659999999,13.404954,google
2446,Damaschkestr. 4,Damaschkestr. 4,52.4996474,13.3027278,osm
2447,Kuno-Fischer-Str. 18/19,Kuno-Fischer-Str. 18,52.5063973,13.2893816,osm
2448,Lietzenburger Str. 88,Lietzenburger Str. 88,52.5000317,13.3221111,osm
2449,Suarezstr. 19,Suarezstr. 19,52.5063742,13.2943406,osm
2450,Theodor-Heuss-Platz 4,Theodor-Heuss-Platz 4,52.5100966,13.2731493,osm
2451,Theodor-Heuss-Platz 6,Theodor-Heuss-Platz 6,52.5101705,13.2727263,osm
2452,Neue Christstr. 6,Neue Christstr. 6,52.5166369,13.2947512,osm
2453,Wiener Str. 54,Wiener Str. 54,52.4944043,13.440017,osm
2454,Winfriedstr. 35,Winfriedstr. 35,52.4387223,13.2645433,osm
2455,Hermann-Blankensteinstr. 40,Hermann-Blankensteinstr. 40,52.5228613,13.4647533,osm
2456,"Reuterstr. 91, Hinterhof",Reuterstr. 91,52.52000659999999,13.404954,google
2457,Baseler Str. 10,Baseler Str. 10,52.4422917,13.2953517,osm
2458,Kiehlufer 17,Kiehlufer 17,52.4879911,13.4406101,osm
2459,"Pannierstr. 33, Ecke Maybachufer 44 (Irish Pub)",Pannierstr. 33,52.52000659999999,13.404954,google
2460,"Kronprinzessinenweg 250-251, Bahnhof Wannsee",Kronprinzessinenweg 250,52.52000659999999,13.404954,google
2461,Weserstr. 199,Weserstr. 199,52.4872708,13.4323399,osm
2462,"Scheidemannstr. 2, Platz der Republik 1, Container Check-In Bundestag",Scheidemannstr. 2,52.52000659999999,13.404954,google
2463,Alte Jakobstr. 92,Alte Jakobstr. 92,52.5089592,13.4060637,osm
2464,"Greifswalter Str. 87, Heinrich-Böll Bibliothek","Greifswalter Str. 87 , Heinrich-Böll Bibliothek",52.52000659999999,13.404954,google
2465,"Greifswalder Str. 87, Heinrich-Böll Bibliothek","Greifswalder Str. 87 , Heinrich-Böll Bibliothek",52.52000659999999,13.404954,google
2467,Winterfeldstr. 88,Winterfeldstr. 88,52.52000659999999,13.404954,google
2468,Paula-Fürst-Str. 8,Paula-Fürst-Str. 8,52.4950863,13.4831776,osm
2469,"Rheinsberger Str. 76/77, Factory Berlin Mitte",Rheinsberger Str. 76,52.52000659999999,13.404954,google
2470,Motzstr. 93,Motzstr. 93,52.4932741,13.3341513,osm
2471,Gelieustr. 7/7a,Gelieustr. 7,52.4501592,13.3171886,osm
2472,"Dunckerstr. 65, Käthe-Kollwitz-Gymnasium","Dunckerstr. 65 , Käthe-Kollwitz-Gymnasium",52.52000659999999,13.404954,google
2473,"Heinrich-Roller-Str. 18, Heinrich-Roller-Grundschule",Heinrich-Roller-Str. 18,52.52000659999999,13.404954,google
2474,"Damaschkestr. 16, kein Ersatz, kein Standort ",Damaschkestr. 16,52.52000659999999,13.404954,google
2475,"Schloßstr. 21, Ecke Ahornstr., Postbank","Schloßstr. 21 , Ecke Ahornstr., Postbank",52.52000659999999,13.404954,google
2476,Knaackstr. 60-68,Knaackstr. 60,52.5360423,13.4163727,osm
2477,Kurfürstendamm 92,Kurfürstendamm 92,52.4991167,13.3007154,osm
2478,Anhalterstr. 20,Anhalterstr. 20,52.5048309,13.3827088,osm
2479,Bismarckstr. 65,Bismarckstr. 65,52.4606725,13.3397036,osm
2480,"Schloßstr. 17a, Ecke Schildhornstr. 103",Schloßstr. 17a,52.52000659999999,13.404954,google
2481,"Gudvanger Str. 15-57, 24-52",Gudvanger Str. 15,52.52000659999999,13.404954,google
2482,Neumannstr 125-131,Neumannstr 125,52.5577843,13.4228786,osm
2483,Kleine Auguststr. 6,Kleine Auguststr. 6,52.5279265,13.3989481,osm
2484,Auguststr. 25,Auguststr. 25,52.5267347,13.3970458,osm
2485,"Auguststr. 56/57, Berliner Elektrizitätswerke",Auguststr. 56,52.52000659999999,13.404954,google
2487,Holteistr. 31-33,Holteistr. 31,52.5079319,13.4656237,osm
2488,Helenenhof 1-8,Helenenhof 1,52.5069798,13.4634823,osm
2489,Cheruskerstr. 3,Cheruskerstr. 3,52.4853326,13.3605702,osm
2490,Goßlerstr. 2-4,Goßlerstr. 2,52.4455334,13.2911496,osm
2493,"Kynaststr./Hauptstr., S-Bahnhof Ostkreuz",Kynaststr.,52.52000659999999,13.404954,google
2494,Dunckerstr. 71,Dunckerstr. 71,52.5411088,13.4195025,osm
2495,Dunckerstr. 88,Dunckerstr. 88,52.5410203,13.4191476,osm
2496,Schliemannstr. 23a,Schliemannstr. 23a,52.5448279,13.4210818,osm
2497,Schliemannstr 9,Schliemannstr 9,52.5417979,13.4178915,osm
2498,Marienfelder Allee 144/146,Marienfelder Allee 144,52.4098983,13.3599182,osm
2499,Müllerstr. 152,Müllerstr. 152,52.5464727,13.3585857,osm
2500,Amsterdamer Str. 2,Amsterdamer Str. 2,52.5496231,13.3546191,osm
2501,Wustermarker Str. 96,Wustermarker Str. 96,52.5385894,13.1770662,osm
2502,Rudolf-Mosse-Str. 2,Rudolf-Mosse-Str. 2,52.4753249,13.3059655,osm
2503,Neidenburger Allee 51,Neidenburger Allee 51,52.5055971,13.2594011,osm
2504,Nestorstr. 58-59/Damaschkestr.,Nestorstr. 58,52.52000659999999,13.404954,google
2505,Stiftsweg 37,Stiftsweg 37,52.5752243,13.4179242,osm
2506,Stiftsweg 41,Stiftsweg 41,52.5754941,13.4176339,osm
2507,Breite Str. 28b,Breite Str. 28b,52.569144,13.404215,osm
2508,Pannierstr. 34,Pannierstr. 34,52.4910127,13.4347811,osm
2509,Bergmannstr. 23,Bergmannstr. 23,52.4889422,13.3939616,osm
2510,Reichenberger Str. 156 und 157,Reichenberger Str. 156,52.52000659999999,13.404954,google
2511,Kniephofstr. 23,Kniephofstr. 23,52.4602103,13.3388829,osm
2512,Halskestr. 12,Halskestr. 12,52.449201,13.346002,osm
2513,Joachim-Friedrich-Str. 31,Joachim-Friedrich-Str. 31,52.5009867,13.2963536,osm
2515,Schiffbauerdamm 5,Schiffbauerdamm 5,52.521659,13.3863087,osm
2516,Schiffbauerdamm 8,Schiffbauerdamm 8,52.5212101,13.3853311,osm
2517,Schiffbauerdamm 17,Schiffbauerdamm 17,52.5201411,13.382697,osm
2518,Burgemeisterstr. 53,Burgemeisterstr. 53,52.4577303,13.3734986,osm
2519,Winfriedstr. 26,Winfriedstr. 26,52.438717,13.2661335,osm
2520,Wustermarker Str. 86,Wustermarker Str. 86,52.5384302,13.1779517,osm
2521,Curtiusstr. 13,Curtiusstr. 13,52.4418906,13.2943289,osm
2522,Holzhauser Str. 142d,Holzhauser Str. 142d,52.5843524,13.3130119,osm
2523,Christstr. 8a,Christstr. 8a,52.5168272,13.2914956,osm
2524,"Brabanter Str. 21 /Ecke Paretzer Str., St. Gertrauden Krankenhaus",Brabanter Str. 21,52.52000659999999,13.404954,google
2525,Sollmannweg 2,Sollmannweg 2,52.4221016,13.4623636,osm
2526,Zossener Str. 19 und 20,Zossener Str. 19,52.52000659999999,13.404954,google
2527,Großer Stern,Großer Stern,52.5143924,13.3490765,osm
2528,Berliner Str. 23,Berliner Str. 23,52.5644161,13.4121959,osm
2529,Seegefelder Str. 159,Seegefelder Str. 159,52.5395172,13.1764694,osm
2530,Rubensstr. 63,Rubensstr. 63,52.4700365,13.3448594,osm
2531,Wehlener Str. 1-5a,Wehlener Str. 1,52.558013,13.4674925,osm
2532,"Karl-August-Platz, Trinitatis-Kirche",Karl-August-Platz,52.52000659999999,13.404954,google
2533,Heckmannufer 3,Heckmannufer 3,52.4971742,13.447769,osm
2534,"Hauptstr. 11, Denns Biomarkt, Eckhaus zur Belziger Str. 1",Hauptstr. 11,52.52000659999999,13.404954,google
2535,Chausseestr. 94,Chausseestr. 94,52.5364459,13.3753438,osm
2536,Gierkezeile 24,Gierkezeile 24,52.5150019,13.3031285,osm
2537,Kuno-Fischer-Str. 8,Kuno-Fischer-Str. 8,52.5049204,13.2901526,osm
2538,Karlsruher Str. 14,Karlsruher Str. 14,52.5011636,13.2948327,osm
2539,Pestalozzistr 54,Pestalozzistr 54,52.5079226,13.2961928,osm
2541,Kurfürstendamm 115b,Kurfürstendamm 115b,52.4976439,13.2905964,osm
2542,Kurfürstendamm 112,Kurfürstendamm 112,52.4975405,13.2917243,osm
2543,Ringbahnstr. 1,Ringbahnstr. 1,52.4977452,13.2898662,osm
2544,Witzlebenstr. 16,Witzlebenstr. 16,52.5062122,13.2927861,osm
2545,Witzlebenstr. 24,Witzlebenstr. 24,52.5060511,13.2932788,osm
2546,Witzlebenstr. 23,Witzlebenstr. 23,52.5058068,13.293494,osm
2547,"Friedbergstr. 6, Edeka","Friedbergstr. 6 , Edeka",52.52000659999999,13.404954,google
2548,Kuno-Fischer-Str. 21,Kuno-Fischer-Str. 21,52.5050221,13.2907704,osm
2549,Neue Kantstr. 19,Neue Kantstr. 19,52.5063184,13.2846256,osm
2550,"Wundtstr. 48/50, Riehlstr. 16c",Wundtstr. 48,52.52000659999999,13.404954,google
2551,Dernburgstr. 4,Dernburgstr. 4,52.5032331,13.2896644,osm
2552,"Pestalozzistr. 74, Solarium BEATA","Pestalozzistr. 74 , Solarium BEATA",52.52000659999999,13.404954,google
2553,Nestorstr. 57,Nestorstr. 57,52.4992235,13.3005465,osm
2554,Gervinusstr. 13-14,Gervinusstr. 13,52.5032761,13.3017984,osm
2555,Kurfürstendamm 74 Ecke Dahlmannstr. 19,Kurfürstendamm 74,52.52000659999999,13.404954,google
2556,Dahlmannstr. 16,Dahlmannstr. 16,52.4999656,13.3036187,osm
2557,Sybelstr. 57,Sybelstr. 57,52.5018867,13.306757,osm
2558,Lauenburger Str. 27/Kniephofstr. 49,Lauenburger Str. 27,52.52000659999999,13.404954,google
2559,Damaschkestr. 8-10,Damaschkestr. 8,52.5001331,13.3012187,osm
2560,Fritschestr. 47,Fritschestr. 47,52.5071536,13.3004018,osm
2561,Fritschestr. 79,Fritschestr. 79,52.5145443,13.2993767,osm
2562,Knobelsdorffstr. 5,Knobelsdorffstr. 5,52.5132822,13.2959601,osm
2563,Knobelsdorffstr. 6,Knobelsdorffstr. 6,52.5136262,13.2954296,osm
2564,Knobelsdorffstr. 4,Knobelsdorffstr. 4,52.5136482,13.2957016,osm
2565,"Kaiserdamm 77-79, rbb",Kaiserdamm 77,52.52000659999999,13.404954,google
2566,Langobardenallee 5,Langobardenallee 5,52.5073989,13.2715059,osm
2567,"Masurenallee 6b / Ecke Soorstraße, Kassenärztl. Vereinigung",Masurenallee 6b,52.52000659999999,13.404954,google
2568,Bismarckstr. 20,Bismarckstr. 20,52.5126892,13.3130726,osm
2569,Wielandstr. 10,Wielandstr. 10,52.5048569,13.3150064,osm
2570,Gierkezeile 21,Gierkezeile 21,52.5147945,13.3026899,osm
2571,Knausstr. 8,Knausstr. 8,52.4648362,13.3384612,osm
2572,Burgsdorfstr. 1,Burgsdorfstr. 1,52.5433549,13.3631759,osm
2573,Feurigstr. 22,Feurigstr. 22,52.4838734,13.3546701,osm
2574,Breite Str. 23,Breite Str. 23,52.4753175,13.2915527,osm
2575,Utrechter Str. 31,Utrechter Str. 31,52.5511808,13.3597164,osm
2576,Zillertalstr. 45,Zillertalstr. 45,52.5604519,13.4088875,osm
2577,Zillertalstr. 35,Zillertalstr. 35,52.5604773,13.4076788,osm
2578,Waldowstr. 20,Waldowstr. 20,52.5734639,13.3348361,osm
2579,Exerzierstr. 1,Exerzierstr. 1,52.5534738,13.3764007,osm
2580,Themsestr. 13,Themsestr. 13,52.5605401,13.3416572,osm
2581,Wilhelmsruher Damm 100,Wilhelmsruher Damm 100,52.5971381,13.3613253,osm
2582,Tiefenseer Str. 2,Tiefenseer Str. 2,52.595922,13.3625033,osm
2583,Tiefenseer Str. 11,Tiefenseer Str. 11,52.5945816,13.3628533,osm
2584,Müllerstr. 127A,Müllerstr. 127A,52.5525241,13.347813,osm
2585,Friedrichstr. 130,Friedrichstr. 130,52.5236279,13.3876131,osm
2586,Chausseestr. 54,Chausseestr. 54,52.5358562,13.3768814,osm
2587,Schöningstr. 24,Schöningstr. 24,52.5563477,13.3424715,osm
385,,,52.4574173,13.2986598,osm
504,,,52.448618,13.3496076,osm
644,,,52.5076514,13.3677171,osm
742,,,52.448618,13.3496076,osm
955,Gardeschützenweg 103,Gardeschützenweg 103,52.4446595,13.30235645,osm
956,Gardeschützenweg 106,Gardeschützenweg 106,52.44491755,13.301797539306214,osm
957,Gardeschützenweg 14-18,Gardeschützenweg 14,52.4472842,13.3083375,osm
969,Gallwitzallee 74,Gallwitzallee 74,52.4291483,13.3459341,osm
1214,Tempelhofer Weg 64,Tempelhofer Weg 64,52.4533377,13.4314419,osm
1227,,,52.448618,13.3496076,osm
1271,"Borkumer Str. 6,8,10",Borkumer Str. 6,52.4704066,13.3016316,osm
1365,Borkumer Str. 26,Borkumer Str. 26,52.4707413,13.2989572,osm
1525,Mauerstr. 93/Haus der Deutchen Stiftung,Mauerstr. 93,52.5081758,13.3897603,osm
1545,Schleusenstr. 33,Schleusenstr. 33,52.4430974,13.763878327376794,osm
1546,Schleusenstr. 35a,Schleusenstr. 35a,52.4428746,13.7643219,osm
1598,Tempelhofer Weg 62,Tempelhofer Weg 62,52.4537366,13.4309223,osm
1666,Peter-Vischer-Str. 41/43,Peter-Vischer-Str. 41,52.4652156,13.3485568,osm
1670,,,52.4574173,13.2986598,osm
1674,,,52.4574173,13.2986598,osm
1679,"Reglinstr. 29, Lindenhof-Grundschule",Reglinstr. 29,52.458238249999994,13.363485561796178,osm
1680,"Kaiserin-Augusta-Str. 19-20, Askanisches Gymnasium",Kaiserin-Augusta-Str. 19,52.46026725,13.379950808366814,osm
1683,"Mariendorfer Weg 69, Hermann-Sander-Schule",Mariendorfer Weg 69,52.4641411,13.4301984,osm
1755,"Oberspreestr. 173, Alexander-von-Humboldt-Gymnasium","Oberspreestr. 173 , Alexander-von-Humboldt-Gymnasium",52.4451984,13.567194,osm
1756,"Fürstenwalder Allee 182, Schule an den Püttbergen",Fürstenwalder Allee 182,52.4336957,13.7029863,osm
1780,"Sybelstr. 20-21, Paula-Fürst-Gemeinschaftsschule",Sybelstr. 20,52.5020058,13.3044946,osm
1789,"Grüntaler Str. 5, Willy-Brandt-Schule",Grüntaler Str. 5,52.55094425,13.38624104236767,osm
1790,"Böttgerstr. 2-6, Diesterweg-Schule",Böttgerstr. 2,52.5489613,13.3849431,osm
1800,"Gerlindeweg 11-13, Grundschule am Tegelschen Ort",Gerlindeweg 11,52.5762104,13.2275552,osm
1829,Lutherstr. 11,Lutherstr. 11,52.4503912,13.3276958,osm
1831,Promenadenstr. 16,Promenadenstr. 16,52.43182215,13.325592206036784,osm
1832,Promenadenstr. 3-5,Promenadenstr. 3,52.43241535,13.326632296857095,osm
1843,"Buckower Damm 176, Schule an der Windmühle",Buckower Damm 176,52.4274925,13.434413768702225,osm
1844,"Breitunger Weg 1, Schule am Bienwaldring",Breitunger Weg 1,52.4215285,13.4252261,osm
1845,"Johannisthaler Chaussee 328, Schule am Regenweiher",Johannisthaler Chaussee 328,52.4297951,13.4514019,osm
1889,"Massower Str. 37, Alexander-Puschkin-Schule",Massower Str. 37,52.5074928,13.5150835,osm
1893,"Malchower Weg 54, Rüdickenstr. 24 / Paul-Schmidt-Schule",Malchower Weg 54,52.5544501,13.5034483,osm
1894,"Ehrenfelsstr. 36, Richard-Wagner-Grundschule",Ehrenfelsstr. 36,52.481637,13.5279415,osm
1895,"Lincolnstr. 67, Friedrichsfelder Grundschule",Lincolnstr. 67,52.502659300000005,13.503115873261574,osm
1903,"Herzbergstr. 79, Schule am Grünen Grund",Herzbergstr. 79,52.526319,13.5051947,osm
1906,"Nöldnerstr. 44, Schule an der Victoriastadt",Nöldnerstr. 44,52.5013824,13.4804793,osm
1911,"Paul-Junius-Str. 69, Schule u. Sporthalle",Paul-Junius-Str. 69,52.5272465,13.477426286525828,osm
1912,"Römerweg 120, Lew-Tolstoi-Schule",Römerweg 120,52.4918068,13.5366935,osm
1922,"Eisenzahnstr. 47-48, Otto-von-Guericke-Schule",Eisenzahnstr. 47,52.4986209,13.3053961,osm
1935,"Ulmenstr. 79/85, Ulmen-Grundschule",Ulmenstr. 79,52.4858037,13.5803516,osm
1945,"Stillerzeile 100, (ehemalige) Grundschule am Hirschgraben ",Stillerzeile 100,52.45362,13.6037898,osm
1961,"Kiefholzstr. 45, Kiefholz-Grundschule",Kiefholzstr. 45,52.4862926,13.4560322,osm
1963,"Wutzkyallee 68-78, Hermann-von-Helmholtz-Schule",Wutzkyallee 68,52.4225787,13.471988633933323,osm
1964,"Fritz-Erler-Allee 86, Walter-Gropius-Schule",Fritz-Erler-Allee 86,52.4293403,13.463461,osm
1965,"Tischlerzeile 34, Wetzlar-Schule",Tischlerzeile 34,52.4309329,13.4433017,osm
1978,"Goßlerstr. 13-15, Paul-Natorp-Gymnasium",Goßlerstr. 13,52.4695572,13.322930842674182,osm
1979,"Nahariyastr. 13, Nahariya-Schule",Nahariyastr. 13,52.39129475,13.41877653845673,osm
1980,"Offenbacher Str. 5a, Ruppin-Grundschule",Offenbacher Str. 5a,52.4752277,13.3211163,osm
1981,"Illstr. 4-6, Fläming-Grundschule",Illstr. 4,52.4686518,13.3327546,osm
2014,"Kranzer Str. 3, ISS Wilmersdorf","Kranzer Str. 3 , ISS Wilmersdorf",52.48279035,13.293454817424577,osm
2015,"Blissestr. 22, Friedrich-Ebert-Gymnasium","Blissestr. 22 , Friedrich-Ebert-Gymnasium",52.48459595,13.319477048224702,osm
2019,"Bachstelzenweg 2-8, Erich-Kästner-Grundschule",Bachstelzenweg 2,52.45802805,13.284259145817751,osm
2020,"Molsheimer Str. 7, Mühlenau-Grundschule",Molsheimer Str. 7,52.4431028,13.2761119,osm
2022,"Kommandantenstr. 83-84, Clemens-Brentano-Grundschule",Kommandantenstr. 83,52.43378355,13.293575760015012,osm
2024,"Hildburghauser Str. 135/145, Grundschule am Karpfenteich",Hildburghauser Str. 135,52.417403750000005,13.332839816434802,osm
2026,"Im Gehege 6-8, Gail-S.-Halvorsen-Schule",Im Gehege 6,52.4595136,13.2842749,osm
2027,"Dessauerstr. 49-55, Filiale Beethoven-Gymnasium",Dessauerstr. 49,52.4277448,13.3431418,osm
2030,Winsstr. 17,Winsstr. 17,52.5336506,13.4253049,osm
2114,Königin-Luise-Str. 15,Königin-Luise-Str. 15,52.4583281,13.3009215,osm
2115,Breite Str. 22/Birkbuschstr.,Breite Str. 22,52.4498849,13.3237236,osm
2135,"Köpenicker Landstraße 185A, Schule am Wildgarten",Köpenicker Landstraße 185A,52.4728588,13.487997895095411,osm
2136,Boddinstr. 47,Boddinstr. 47,52.4805105,13.430963,osm
2223,"Schulstr. 34, Alt-Lankwitzer Grundschule",Schulstr. 34,52.4365328,13.348284,osm
2232,Charlottenstr. 23a,Charlottenstr. 23a,52.43690805,13.340391014606556,osm
2234,Celsiusstr. 54,Celsiusstr. 54,52.41244595,13.311078187630368,osm
2236,Fahrenheitstr. 29,Fahrenheitstr. 29,52.4137702,13.3161953,osm
2239,"Klingsorstr. 93, 93a,b,c",Klingsorstr. 93,52.4455048,13.3246062,osm
2258,Pablo-Neruda-Str. 2-4,Pablo-Neruda-Str. 2,52.4414422,13.5869399,osm
2304,"Wattstr. 69-70, Edison-Grundschule",Wattstr. 69,52.4662887,13.5088925,osm
2311,,,52.5003987,13.4578943,osm
2320,Walter-Linse-Str. 6-7C,Walter-Linse-Str. 6,52.4357505,13.3076324,osm
2324,Von-Laue-Str. 11,Von-Laue-Str. 11,52.4454245,13.2875687,osm
2342,Südwestkorso 22,Südwestkorso 22,52.4711609,13.3182125,osm
2354,,,52.4731866,13.3102985,osm
2355,,,52.4731866,13.3102985,osm
2356,,,52.4731866,13.3102985,osm
2369,Hohenzollerndamm 7,Hohenzollerndamm 7,52.4952852,13.3277659,osm
2402,,,52.4731866,13.3102985,osm
2440,Klingsorstr. 113b,Klingsorstr. 113b,52.4431758,13.3185359,osm
2441,Chausseestr. 44,Chausseestr. 44,52.4141851,13.1445091,osm
